Token ID,Owner Address,Attribute rank,Attribute specie,Stacked
762,0xaf6ec581eca15f44182c129d8f3d7e0a1b92f299,Rare,wolf,true
763,0x39777fa0e56838a2ef346758a5b802ed7543f238,Rare,wolf,true
764,0xd0c88d3b270ad9235ad78186ad58744e803e7b0f,Rare,wolf,true
765,0x2fc6ceb55a366e972a4a84e94eb0e9451d4a6d32,Epic,wolf,true
766,0x2d1f20abd6c93264a1b91ce1382702d5c9a57e11,Rare,wolf,true
767,0x274f340ce6108b3946472f40f4ef1286948fc7f0,Epic,wolf,true
768,0x34ddF8C83732c30eeB7D20369dEAB219D3590790,Rare,wolf,
769,0x50e263d99d9d51973049fa37bf3dcd57fb4b6af6,Rare,wolf,true
770,0xdee51119838146b1be75bee55e4f2745cb0c67ae,Legendary,wolf,true
771,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Epic,wolf,true
772,0xdf2ff905e999b182fbb8429e3aa05663d3320d34,Rare,wolf,true
773,0xa0caa7803205026ec08818664c4211aff7565f56,Rare,wolf,true
774,0x7a091dda180602687553783ed3fa9f4fd247f0a1,Rare,wolf,true
775,0x5f494a30f1b71b748b71939c18446288168cdaab,Epic,wolf,true
776,0xc0a52e8073f8c90a4c41a91b30b155185038d9cb,Rare,wolf,true
777,0x999f5799ebef6bac8742f6947288f1529dc41944,Mystic,wolf,true
778,0xf7b14e3134904f16637065714ad9f80aae59fddd,Rare,wolf,true
779,0x95f74df02128cf19584f8f53d5d3a69d85840ace,Rare,wolf,true
780,0x685BD8f06eb11f23fEdED8FcDfC80499BCA78aa8,Legendary,wolf,
781,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Rare,wolf,true
782,0x16c3c3e9200e6cb8e57f7b0899b8e0b27271e2e4,Rare,wolf,true
783,0x9191ffed8d7deff5be2197e436398b0a9f810fc9,Rare,wolf,true
784,0x1b73a36f4bce77f40046d77eddd20fc595946b83,Rare,wolf,true
785,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,wolf,
786,0x6527bbecaf5aff977899df875331dd2e05bed3a3,Rare,wolf,true
787,0xa0caa7803205026ec08818664c4211aff7565f56,Rare,wolf,true
788,0x0a8c2ee08760251705f5aaf7bb0e7b490029bc27,Epic,wolf,true
789,0xb15a9bce3e3a09602cbc586f3a5774c8c642d376,Rare,wolf,true
790,0x3567324b39c67efca0d6a84cb665ac9c12e6fdd4,Legendary,wolf,true
791,0xE72Ad58621Cd9b068694E2Fcdb0938B628368126,Rare,wolf,
792,0x609d4f6bdb37605a4b86a9a84fa41d189d324dce,Rare,wolf,true
793,0xdb5dd096cca0b21cc1bd648f84895e8718bd565b,Rare,wolf,true
794,0x2556174291310551be128f21ce284c4ffce07585,Rare,wolf,true
795,0xd019b190ff9bc4ccacffb3e745f865d4e9434e22,Epic,wolf,true
796,0x5789d134181b229ec25be63d8eecafd4df765416,Rare,wolf,true
797,0x0a8c2ee08760251705f5aaf7bb0e7b490029bc27,Epic,wolf,true
798,0x6db3f16ca986c68f562a62a0428dd9b770f07e8f,Rare,wolf,true
799,0xB044DC29983c3e747e57046899531eD1EA0a5a38,Mystic,wolf,
800,0x73144ca8ee8c48a9f95b76114107d269e6403c86,Legendary,wolf,true
801,0xe6a78acc5f130ecf4695d0192206d61305679593,Rare,wolf,true
802,0x81aec8532fc44fb414451f35c6e4df5c0220df9c,Rare,wolf,true
803,0xb25fbb128cd3ef669dcfbc0586fa1a5cb89b4d61,Rare,wolf,true
804,0xc5fb2ed71405d6252e0539f22644ba8968611ed5,Rare,wolf,true
805,0xaDCB877c3aC42f67c304F4AEEF28D541edBd49f6,Epic,wolf,
806,0x420c896D45E85F423D56F10152089e3808c1e096,Rare,wolf,
807,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Rare,wolf,true
808,0x09e418b12d8bf335bd095c876fd2d9f290bdb573,Mystic,wolf,true
809,0xd0611b969794986f1be373b8ca808aa05782a895,Rare,wolf,true
810,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Legendary,wolf,
811,0x018cc4af7a9442aae70f64bd6f44941c7718b4f7,Epic,wolf,true
812,0x0cde0336e72b81252a0b996c8f131749312ceea6,Rare,wolf,true
813,0xf2237f181eb637d0be2acaf3a5257b8e44a37f5d,Rare,wolf,true
814,0x6afb464d5e1eb745aa7124bb767af13f2bb54546,Rare,wolf,true
815,0x855864d9884330079cb3906decf072483cc075b0,Epic,wolf,true
816,0x7af761df929afd00b21d0c493150b98f39c2831f,Rare,wolf,true
817,0x6f98e38b742f2c72bf0c4d2f6edb9bb7b9e941bd,Rare,wolf,true
818,0x2b6aa7763ea356ef2584c0847ea5c94ee5766081,Epic,wolf,true
819,0xaf6ec581eca15f44182c129d8f3d7e0a1b92f299,Rare,wolf,true
820,0xcef638df8c23e5529b29ee19c832dc717b85cc17,Legendary,wolf,true
821,0x82a8c5f36c9da5cac9e5ae530bef82ded4833369,Rare,wolf,true
822,0xddeca658f2733e82544417222846fff0481bead2,Rare,wolf,true
823,0xc795C77003858ddbc9dc7bE85aFF415308c4c266,Rare,wolf,
824,0x6f98e38b742f2c72bf0c4d2f6edb9bb7b9e941bd,Rare,wolf,true
825,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Epic,wolf,true
826,0x2556174291310551be128f21ce284c4ffce07585,Rare,wolf,true
827,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
828,0x7cD5581Fd1f0C01BFF80EC396d5427B1D8E327a0,Epic,wolf,
829,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
830,0x445ba6f9f553872fa9cdc14f5c0639365b39c140,Legendary,wolf,true
831,0x32cee433fc86849177eb980ad67f763474883bb4,Rare,wolf,true
832,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
833,0xf6759dcd5e1444fe22cdda17be1b3d83402c6d6d,Mystic,wolf,true
834,0xf50f6239474C070aA60b9E3C0158AC43449E9aA1,Rare,wolf,
835,0xc49194eb6088cd08468e311f07656c3701661cd1,Epic,wolf,true
836,0xf52b52be6067422fd4e61b3078f5e0227a6fa134,Rare,wolf,true
837,0xddeca658f2733e82544417222846fff0481bead2,Rare,wolf,true
838,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,wolf,
839,0x81aec8532fc44fb414451f35c6e4df5c0220df9c,Rare,wolf,true
840,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Legendary,wolf,true
841,0xdf2ff905e999b182fbb8429e3aa05663d3320d34,Rare,wolf,true
842,0x90e7543ae2c750b1940f4e478af325440db5563b,Rare,wolf,true
843,0x9baf7945d3acbdf9a66e9e325aa8fde9635669a1,Rare,wolf,true
844,0xfb164694b5f48d4a54e3b9400246a0a2d78eafce,Epic,wolf,true
845,0x7e682ade5d91c16c5ddb91408399070a1577d296,Epic,wolf,true
846,0xda47eaf92f69456a6c4516f031c49d6f14e4a500,Rare,wolf,true
847,0x12512643FdC7Fb27B8c384b7a2C4b65D2bB2f736,Rare,wolf,
848,0xf69008d003b304222ad8581f6de7312da95ce48e,Epic,wolf,true
849,0xb119171497de432b4a3a5654c9d0b6a142af50a3,Rare,wolf,true
850,0xb119171497de432b4a3a5654c9d0b6a142af50a3,Legendary,wolf,true
851,0xb41d188d47224da09b267b9e4b362dd6ce668f57,Rare,wolf,true
852,0x0cc35753899043184f51e9a1ce2e32b5d8e74146,Rare,wolf,true
853,0xcbfbee75931903c1b03363b08b30b646b29d452e,Rare,wolf,true
854,0x3c2ebcb3fbc66d7be248d67348f4f3c97d4bf816,Rare,wolf,true
855,0xcbfbee75931903c1b03363b08b30b646b29d452e,Mystic,wolf,true
856,0xcb58791773218cad1ec96edcb15192d28f3955be,Rare,wolf,true
857,0x2682d225ce43be908831e80508fed5ca8a9a64ce,Rare,wolf,true
858,0xa0caa7803205026ec08818664c4211aff7565f56,Epic,wolf,true
859,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
860,0x7af761df929afd00b21d0c493150b98f39c2831f,Legendary,wolf,true
861,0xb25fbb128cd3ef669dcfbc0586fa1a5cb89b4d61,Rare,wolf,true
862,0x96e82953e432fcF11904A6ca7cB3d42358244F42,Rare,wolf,
863,0x158cb920cf563dfed6f199ba1319186b8c69f6c1,Rare,wolf,true
864,0xa0caa7803205026ec08818664c4211aff7565f56,Rare,wolf,true
865,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,wolf,
866,0x5938c73722013bbe1b6fb4d939ff583332bfa5d6,Epic,wolf,true
867,0xb25fbb128cd3ef669dcfbc0586fa1a5cb89b4d61,Rare,wolf,true
868,0x3e13fa90a9c93e977436e6beedfea34929905208,Epic,wolf,true
869,0xb119171497de432b4a3a5654c9d0b6a142af50a3,Rare,wolf,true
870,0x78b5982bb718f154bbbb7da0d8e6c78b8fb56d87,Legendary,wolf,true
871,0x3e13fa90a9c93e977436e6beedfea34929905208,Rare,wolf,true
872,0x0bc3e954a9f51a925d087a4b2d24012d5f7fe510,Rare,wolf,true
873,0x9dd077c8e59641db2d1f3279608aee6524071cbe,Rare,wolf,true
874,0xa0caa7803205026ec08818664c4211aff7565f56,Rare,wolf,true
875,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Epic,wolf,true
876,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
877,0x7af761df929afd00b21d0c493150b98f39c2831f,Mystic,wolf,true
878,0xaf6ec581eca15f44182c129d8f3d7e0a1b92f299,Rare,wolf,true
879,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
880,0xE8A4939517f122b7971574447ACF1415f4d1C82b,Legendary,wolf,
881,0x5ba1cd5c84f0ce93269c7b1972e26a57a2fdfed6,Rare,wolf,true
882,0x25f296d58cd26e3aa3bec2bab0ae91db8c7696dc,Rare,wolf,true
883,0x7be01c4a4031bedfca68d2110e8f4306463a5f0d,Rare,wolf,true
884,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
885,0x999f5799ebef6bac8742f6947288f1529dc41944,Epic,wolf,true
886,0xce11edc8e0ec55d0e275384b3e861c3c921eb27a,Rare,wolf,true
887,0x855864d9884330079cb3906decf072483cc075b0,Epic,wolf,true
888,0xfdec8fecd13867c261ee39e18b93fbe005be01cb,Mystic,wolf,true
889,0x7d252c0d16d9e7673f0de5943475e297a538781e,Rare,wolf,true
890,0xb480ad818e114707a72ad1c29e1302517f1f7913,Legendary,wolf,true
891,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Rare,wolf,true
892,0x4cd53b54f63cb069048bb9e36c4f36bf8266c3f2,Rare,wolf,true
893,0xa0caa7803205026ec08818664c4211aff7565f56,Rare,wolf,true
894,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,wolf,true
895,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Epic,wolf,true
896,0x83ab8c7f975f95fb00fea954099653b50f7393c5,Rare,wolf,true
897,0xfee2d1dc50867ea4c2746b87b00f51bfb3ed8daf,Rare,wolf,true
898,0xaf6ec581eca15f44182c129d8f3d7e0a1b92f299,Rare,wolf,true
899,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Epic,wolf,true
900,0x3358549b372a13d197a8af5a6ec6e89a9f359f5f,Legendary,wolf,true
901,0x0a8c2ee08760251705f5aaf7bb0e7b490029bc27,Rare,wolf,true
902,0x968ccae60420900d180bc9eb8440d2620ffa82d2,Rare,wolf,true
903,0xc557bb4c6733de4450e784398cc93af9dd8c1d22,Rare,wolf,true
904,0xa0caa7803205026ec08818664c4211aff7565f56,Rare,wolf,true
905,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,wolf,
906,0x5a4fe0b0392df1683421471a8f1e28a68f803c5c,Rare,wolf,true
907,0x7a936fba06e81741e3ef7d6cc13ce194e66d7326,Rare,wolf,true
908,0x881ff198660c59da0c5f6ba1f52dc68814786eaf,Rare,wolf,true
909,0xddeca658f2733e82544417222846fff0481bead2,Epic,wolf,true
910,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Legendary,wolf,
911,0xa4a00481b84e4099467b1022888628ac2c673fff,Mystic,wolf,true
912,0xd9e5d553fc7afd79c4782e11ebef7905d8f03102,Rare,wolf,true
913,0x4715fe8ea582299fa27ae11ad3de3e1011597f47,Rare,wolf,true
914,0xafeb43e7538f2392f41bf8b2d6c58b14996a2024,Rare,wolf,true
915,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,wolf,
916,0xe7b9becc8e1a2d73cad382eb8dba8a9b7017d5cb,Rare,wolf,true
917,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
918,0xb15a9bce3e3a09602cbc586f3a5774c8c642d376,Rare,wolf,true
919,0x18bbf4a20d0dddb0641847035af2fdcaeb01e8fa,Epic,wolf,true
920,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Legendary,wolf,
921,0x47c81f0bb1efec95e17524b639063bf6c8f10eb6,Rare,wolf,true
922,0xa9788e0206d59c80ae750b6d2624d75065022c1a,Rare,wolf,true
923,0x450460351e091933acdf21944339787400d215d8,Rare,wolf,true
924,0x999f5799ebef6bac8742f6947288f1529dc41944,Rare,wolf,true
925,0x00e6787c38eab5c30de0179d8f97ed217ad38b53,Epic,wolf,true
926,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
927,0x5d291d66398b82d302b696e148658c2416ee34b0,Rare,wolf,true
928,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
929,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Epic,wolf,true
930,0xce71a685ca4b5b7d435d638da06bd02efde5ca0e,Legendary,wolf,true
931,0x0616522e3b19cd8b14dca5082c08f38a0220ad87,Rare,wolf,true
932,0xcbfbee75931903c1b03363b08b30b646b29d452e,Rare,wolf,true
933,0xaa4e1f573bd4042ba59e5b6480c15335a2f4c062,Mystic,wolf,true
934,0x69f1bbf196e5ea543e516c3644accfd9656d5cbb,Rare,wolf,true
935,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,wolf,
936,0x4c3e14e7bc73b10134bd1751dcf4f1f711f2e891,Rare,wolf,true
937,0xb15a9bce3e3a09602cbc586f3a5774c8c642d376,Rare,wolf,true
938,0x4eccab8b08fa99c711c2d4d18ce37ccb9f7a82ba,Rare,wolf,true
939,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,wolf,
940,0x7af761df929afd00b21d0c493150b98f39c2831f,Legendary,wolf,true
941,0x8515f40629290d692f8ad9b64d56544bd082910d,Rare,wolf,true
942,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Rare,wolf,true
943,0x011c2db23875a4eef6577c65559435e0c7b62740,Rare,wolf,true
944,0x293603977f29b0BCACE53af4Cc7b7107D9df4Caa,Epic,wolf,
945,0x28481c2010d391fbdff8b162c6ab1f57a4cf8501,Epic,wolf,true
946,0x600d25a3ee4121382f8d3113157b53895fd09029,Rare,wolf,true
947,0xaf6ec581eca15f44182c129d8f3d7e0a1b92f299,Rare,wolf,true
948,0x105968670e5ffdcd12ad2d5d3481e60c9e87f7e7,Rare,wolf,true
949,0x8335862f4d0668325b7f326f8f94b0c66563d91d,Epic,wolf,true
950,0x9860dfebf02f5237a7dbb06a122790cc9417957b,Legendary,wolf,true
951,0xb25fbb128cd3ef669dcfbc0586fa1a5cb89b4d61,Rare,wolf,true
952,0x06d0947476b52fda6217fb258a5f475da5b3b63f,Rare,wolf,true
953,0x94f9ffe803de88435670ec68850332d37ccb3039,Rare,wolf,true
954,0xA2720287E6dD36a3ade9A77Ca17731398C610ad6,Rare,wolf,
955,0xda47eaf92f69456a6c4516f031c49d6f14e4a500,Mystic,wolf,true
956,0xc0fa4ac1320cf588b4743a7b3de3765946df8749,Rare,wolf,true
957,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
958,0x1cDEb273807D8CDdEa7Dc6959d6bE2D7202125e9,Rare,wolf,
959,0xcda4b7a68d310238b82ae2b6d08a8ab345a72f0e,Epic,wolf,true
960,0x90c61b860fbee47b8aa02aac1e7bf05f7e619030,Legendary,wolf,true
961,0xa0caa7803205026ec08818664c4211aff7565f56,Rare,wolf,true
962,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
963,0xa5621e8557907c8cd665adcb210cdd3955cc53fd,Rare,wolf,true
964,0x4527213a14b5eb0e170d78c53633bac5bd67d6a9,Rare,wolf,true
965,0xa0caa7803205026ec08818664c4211aff7565f56,Epic,wolf,true
966,0x952dc2a5c33fb795ac73bf3a34c37357b88ba66b,Epic,wolf,true
967,0x9baf7945d3acbdf9a66e9e325aa8fde9635669a1,Rare,wolf,true
968,0x3b07f148a87a274164ecff5e5c07e9334983acfd,Rare,wolf,true
969,0x68d9b95595a703524a673a1755fd7ea05f1d81ac,Mystic,wolf,true
970,0xe7a4d1dbda5b46f6ac9f992d807e8b4e41ad6192,Legendary,wolf,true
971,0x1809846c684fCb8d10f24672CcDC8C606769f999,Rare,wolf,
972,0xcbfbee75931903c1b03363b08b30b646b29d452e,Rare,wolf,true
973,0xedce8975aec1438c9b9ae3424209c0a14951777d,Rare,wolf,true
974,0xe00c842f1041b64be258dfd64ff5eff67a74d84e,Rare,wolf,true
975,0xb119171497de432b4a3a5654c9d0b6a142af50a3,Epic,wolf,true
976,0xec8a4a04dda93a862ec4338865f083a3ee791874,Rare,wolf,true
977,0xb119171497de432b4a3a5654c9d0b6a142af50a3,Epic,wolf,true
978,0xdcce758cc737ea9b2637ad08d94bb81d8c85b96b,Rare,wolf,true
979,0x2af3c96634b31e6d3480b3c7d42c69244c58a68d,Rare,wolf,true
980,0x26343e8879b0fb9bc0172cbed7dff069a0b511f8,Legendary,wolf,true
981,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
982,0xbcdb128d2c12c0ae28a79b8d5cb8201b554e0e19,Rare,wolf,true
983,0x4c3e14e7bc73b10134bd1751dcf4f1f711f2e891,Rare,wolf,true
984,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Rare,wolf,true
985,0x55f66e1ed4b6fa444489495dd33a15a4739ad8f1,Epic,wolf,true
986,0x54ab49a55e36a1dcb0e3090682620ea8cf4f097b,Rare,wolf,true
987,0x1d6cf0e8b4af7ec7cd57707e43b1b3c55c9ec837,Rare,wolf,true
988,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Epic,wolf,true
989,0xb119171497de432b4a3a5654c9d0b6a142af50a3,Rare,wolf,true
990,0x81aec8532fc44fb414451f35c6e4df5c0220df9c,Legendary,wolf,true
991,0x4d816aeea209407fac3d551c18539b48761e15ee,Rare,wolf,true
992,0xcac3d7ddc8948c18b7f64f7a1273d472624bb008,Rare,wolf,true
993,0xaab50b11568543a3d052998c9d8f880a44753c19,Rare,wolf,true
994,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,wolf,true
995,0x351d3b9c0e32f43d40126df00caae36cd2e36951,Epic,wolf,true
996,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,wolf,
997,0xdcda0e83d73eae94ec711fbb3a0a6852e8d9ef64,Epic,wolf,true
998,0x2d862e9ade4aff7961d92ad8560ed96885c31643,Rare,wolf,true
999,0x79a9ce26337d449eb304220d65220adb2a4aa69a,Mystic,wolf,true
1000,0xf7fa0f54f4d1f14fb82f52e7e70697d8cf4e2f8c,Legendary,wolf,true
1001,0xfff4ab39c04fb636a4a783df0f1d2fe6f628caee,Mystic,boar,true
1002,0x121907fa68606e607d711d59287d20d24d3b5922,Rare,boar,true
1003,0x1dc6de4bb9ad61a09b8ca689f44f09a7ba2e9d8d,Rare,boar,true
1004,0x42400f44d9b15a7cb8df4c145436a38eb26a10a3,Rare,boar,true
1005,0x018cc4af7a9442aae70f64bd6f44941c7718b4f7,Epic,boar,true
1006,0x224ae1d88db764548c857899d675162d188a2c93,Rare,boar,true
1007,0x3567324b39c67efca0d6a84cb665ac9c12e6fdd4,Rare,boar,true
1008,0xb3334de8b53e5d0fec0db952f95f10ad7d9bb838,Rare,boar,true
1009,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,boar,
1010,0xe0129cf7e29ab66230d246b9f51a7b2112362bcc,Legendary,boar,true
1011,0x1e2bc3d1a854248f7fd1c574404cedb58e03987a,Mystic,boar,true
1012,0xe7258483bd47b0db23ce543de8895c198aeb59d3,Rare,boar,true
1013,0x14e6d1a3a16accb75bfab2fbf40eabe1ac9de7fd,Epic,boar,true
1014,0x0255283aee1940a8c5018ee6d968b9c1f7116789,Rare,boar,true
1015,0xddeca658f2733e82544417222846fff0481bead2,Epic,boar,true
1016,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Rare,boar,true
1017,0x27489c9ec6e7f8a43780ed04b46a173135fc8fe6,Rare,boar,true
1018,0xcbfbee75931903c1b03363b08b30b646b29d452e,Rare,boar,true
1019,0x893FAbd271f41b93D8EE133Ad83634dD204d28f3,Rare,boar,
1020,0x2682d225ce43be908831e80508fed5ca8a9a64ce,Legendary,boar,true
1021,0x6af39e0cce89f80aab043693e76d1eaf9dbaa184,Rare,boar,true
1022,0xddeca658f2733e82544417222846fff0481bead2,Epic,boar,true
1023,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,boar,
1024,0x1770740d1c935ec7ed0dd61d1dc2b6f6def81742,Rare,boar,true
1025,0xfe3852da31b3f11d0c6d98a9117e853646e18d88,Epic,boar,true
1026,0x3567324b39c67efca0d6a84cb665ac9c12e6fdd4,Rare,boar,true
1027,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,boar,true
1028,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,boar,
1029,0x3567324b39c67efca0d6a84cb665ac9c12e6fdd4,Rare,boar,true
1030,0xf6759dcd5e1444fe22cdda17be1b3d83402c6d6d,Legendary,boar,true
1031,0x2247c25b736bc12a89c4e3afafaf96b22f42e1c9,Rare,boar,true
1032,0x2af3c96634b31e6d3480b3c7d42c69244c58a68d,Rare,boar,true
1033,0x50655a926d148f43a7ae74068d91aebd6c980e48,Epic,boar,true
1034,0xf4e9f74747cca35201bfd85119ea3e9152238bff,Rare,boar,true
1035,0x3873c19c10cc34288494da97aca1837f68cc2118,Epic,boar,true
1036,0xbe4e91780078067b5de727146e273f1796d59235,Rare,boar,true
1037,0xddeca658f2733e82544417222846fff0481bead2,Rare,boar,true
1038,0x5f19ac732f0e82769bfc0d08715bd594a350b917,Rare,boar,true
1039,0x7d252c0d16d9e7673f0de5943475e297a538781e,Epic,boar,true
1040,0x75f119589d1ed65effe909ee910a8200f04797d3,Legendary,boar,true
1041,0x920c1131cd4d0e744fdb7f34a9c9083907d071df,Rare,boar,true
1042,0xce8d7acd095e058e0c536450fe44bbdef5b16da7,Rare,boar,true
1043,0xddeca658f2733e82544417222846fff0481bead2,Rare,boar,true
1044,0xcbfbee75931903c1b03363b08b30b646b29d452e,Epic,boar,true
1045,0x685BD8f06eb11f23fEdED8FcDfC80499BCA78aa8,Epic,boar,
1046,0x1770740d1c935ec7ed0dd61d1dc2b6f6def81742,Rare,boar,true
1047,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,boar,
1048,0xeb48df8278b25cedbfc4c86e18fd86fdc0c74374,Rare,boar,true
1049,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Rare,boar,true
1050,0xce71a685ca4b5b7d435d638da06bd02efde5ca0e,Legendary,boar,true
1051,0xf0b3c1e3f83a27bf608bf0d85518d98e4a8e55e8,Epic,boar,true
1052,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,boar,
1053,0xb6ed5894fec4cc7139b8f045a42f8855ab67c073,Rare,boar,true
1054,0x345c09b978d39ac8b591523303e6cf7d917e2dc3,Epic,boar,true
1055,0x7216893d97433e63cd6482b4c33f48adad63dbb4,Mystic,boar,true
1056,0x88d75956f8c13af615c6d9758aad0f6095125ae4,Rare,boar,true
1057,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Rare,boar,true
1058,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Rare,boar,true
1059,0x121907fa68606e607d711d59287d20d24d3b5922,Rare,boar,true
1060,0x15f0a76bfd65a594aed8ca4c31f311daf4e531fc,Legendary,boar,true
1061,0xDca8b88DA42622CD3e7BaC38018bDBF41f010209,Rare,boar,
1062,0x083d1621cddff476b35a7e85d2f3e18ea3384f5a,Rare,boar,true
1063,0x0d23ba8259efa8572a6561626a6e54361c7578e5,Rare,boar,true
1064,0xcec7b7ce1c7316797cf1993672aa1f39a4c6004a,Rare,boar,true
1065,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Epic,boar,true
1066,0xd019b190ff9bc4ccacffb3e745f865d4e9434e22,Epic,boar,true
1067,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,boar,
1068,0xbad1faff618c90bd7e847e825bd7c251e6bbff84,Rare,boar,true
1069,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,boar,
1070,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Legendary,boar,true
1071,0x224ae1d88db764548c857899d675162d188a2c93,Rare,boar,true
1072,0xb137867f1cfa292837f34aa7b588851b8f1cd6b9,Rare,boar,true
1073,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,boar,
1074,0x24ef07728060113daabeb944ab0f867d8f6b246f,Rare,boar,true
1075,0xd42ce6273fbf0299d0ac7efe10ed2298fcab3477,Mystic,boar,true
1076,0xd79ac5d47dc7d6037cb57ce80bfe08aab671014b,Rare,boar,true
1077,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Epic,boar,true
1078,0x843FF738749156FfCa6eEB5876cbCd2675Bc97aE,Rare,boar,
1079,0xe6a8306df719f9785e2194f9a155c6298b513cf7,Rare,boar,true
1080,0x98e28d25F7d2Beb364fB99FD20cfB4aF45C4ef79,Legendary,boar,
1081,0x759c65cc7d062615dc2a8bcdeb25e6b06e7d1912,Rare,boar,true
1082,0xafb842d3e1c943adf1c85ee95040d52fa2e4a164,Rare,boar,true
1083,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,boar,
1084,0xf7b32e3185d375751a805f5fc7c818f27976465a,Rare,boar,true
1085,0xda81a55eecf3be04e2188cd7caa0aaeebd9c5092,Epic,boar,true
1086,0x9dd077c8e59641db2d1f3279608aee6524071cbe,Rare,boar,true
1087,0xddeca658f2733e82544417222846fff0481bead2,Rare,boar,true
1088,0x5fD3aBd729878A6DF932437CFAf0c86015DB8F76,Epic,boar,
1089,0x3ecaeccf3764eb2fe1a2acb6b97cb7a2d17bf500,Rare,boar,true
1090,0xf6759dcd5e1444fe22cdda17be1b3d83402c6d6d,Legendary,boar,true
1091,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,boar,
1092,0x881b900e6bef1c6403249318569a98c1df044ef0,Rare,boar,true
1093,0xf69008d003b304222ad8581f6de7312da95ce48e,Rare,boar,true
1094,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,boar,
1095,0x0255283aee1940a8c5018ee6d968b9c1f7116789,Epic,boar,true
1096,0xf15f440fe181ea911ce73c8e7e752f1911e0bfb2,Epic,boar,true
1097,0x25e129cb28cb4a826e725a7606faf296f8c97083,Rare,boar,true
1098,0x3567324b39c67efca0d6a84cb665ac9c12e6fdd4,Rare,boar,true
1099,0x3567324b39c67efca0d6a84cb665ac9c12e6fdd4,Mystic,boar,true
1100,0xa0aa54615349c5886e4654e237b445bc48fee21d,Legendary,boar,true
1101,0x350dc39f5ad19e805465c4f8eb0d98f61eba1821,Epic,boar,true
